7896714205199##CLORIDRATO DE PROPRANOLOL                    80MG CX 30 COMP##6,67 
7896658025150##COLIKIDS                                     FR GTS 5ML##54,64 
7896622300245##COLIRIO BLUMEN                               SOL FR 20ML##7,85 
7899095220928##COLIRIO GEOLAB                               0,15+0,3MG/ML SOL OFT FR 20ML##7,48 
7896004810188##COLIRIO LEGRAND GTS                          FR GTS 20ML##8,00 
7891058020316##COLIRIO MOURA BRASIL                         0,15+0,3MG SOL OFT FR 20ML##8,68 
7896714224459##COLIRIO NEO BRASIL                           0,15+0,30MG/ML SOL OFT FR X20ML##7,48 
7896112141655##COLIRIO TEUTO                                0,15+0,3MG SOL OFT FR GTS 200ML##6,37 
7896658024351##COLLESTRA                                    650MG CX 30 CAP##27,64 
7896658024368##COLLESTRA                                    650MG CX 60 CAP##48,36 
7896006238158##COLONAC                                      667MG/ML XPE FR 120ML##22,66 
7897917000208##COLPADAK                                     20MG CREME DERM BG 28##12,10 
7897917000215##COLPADAK                                     20MG CREME VAG BG 80G+APLIC##35,01 
7897917000222##COLPADAK                                     20MG LOCAO FR 30ML##8,65 
7897917000239##COLPADAK                                     20MG PO TOP FR 30##14,01 
7896112189121##COLPATRIN                                    100MG+20.000UI/G CREM VAG BG 50G+10 APLIC##24,18 
7896112126829##COLPATRIN                                    100MG+20MUI/G CREME VAG BG  50G+APLIC##24,18 
7896317900316##COLPIST MT                                   CREME BG 40G+10APLIC##20,21 
7896317900323##COLPIST MT                                   CREME VAG 10APLIC PRE-ENVAS 4##40,25 
7898040320034##COLPISTAR                                    62,5+4,38+1,25+2,5MG CREME BG 40G+10APLIC##30,83 
7896658000805##COLPISTATIN                                  62,5+1,25MG+25MUI CREME VAG BG 40G+10APLIC##19,96 
7896472505845##COLPLEN                                      100MG/G GEL VAG BG 50G+10APLIC##14,04 
7898919603152##COLPOTROFINE                                 10MG CX 20 CAP##42,95 
7898919603176##COLPOTROFINE                                 10MG/G CREM VAG30G+APLIC##49,86 
7896185924513##COLTRAX                                      2MG/ML SOL INJ CX 3AMP X 2ML##8,74 
7891058006334##COLTRAX                                      4MG CX 20 COMP##31,62 
7896523210858##COLUJET                                      1MG/G PASTA BG 10##9,05 
7896523211596##COLUTOIDE                                    0,3MG/G GEL BG 10G CAMOMILA##12,82 
7896523201511##COLUTOIDE                                    1+10+30MG SOL FR 20ML##17,07 
7898078942710##COLZURIC                                     0,5MG CX 20 COMP##9,89 
7897316804780##COMBIGAN                                     FR 10ML##100,12 
7897316804926##COMBIGAN                                     FR 5ML##63,60 
7896658007255##COMBIRON                                     SUS OR FR 120ML+CM X10ML##9,58 
7896658007286##COMBIRON                                     SUS OR FR 30ML+CGT##13,08 
7896658012198##COMBIRON FOLICO                              CX 15 COMP REV##7,08 
7896658003653##COMBIRON FOLICO                              CX 45 COMP REV##21,28 
7896015523398##COMBODART                                    0,5+0,4MG CX 30 CAP GEL##72,29 
7896015523435##COMBODART                                    0,5+0,4MG CX 7 CAP GEL##16,85 
7896015523404##COMBODART                                    0,5+0,4MG CX 90 CAP##199,54 
7896676403268##COMPAZ                                       10MG CX 20BL X 10 COMP EMB HOSP##21,42 
7896676400533##COMPAZ                                       10MG CX 50AMP X 2ML EMB HOSP##50,85 
7896676403275##COMPAZ                                       5MG CX 20BL X 10 COMP EMB HOSP##17,62 
7898014560756##COMPLEXAN                                    CX 30 DR##7,90 
7896023700316##COMPLEXO B                                   FR 60 COMP##21,03 
7896862917708##COMPLEXO B                                   CX 100 DR##16,26 
7896862920012##COMPLEXO B                                   CX 20 DR##6,41 
7896862917715##COMPLEXO B                                   CX 50 DR##11,40 
7896862990022##COMPLEXO B                                   SOLUCAO FR 100ML##6,93 
7898495601894##COMPLEXO OMEGA AZ                            100 CAP##131,66 
7898495601887##COMPLEXO OMEGA AZ                            60 CAP##91,52 
7898495601870##COMPLEXO OMEGA AZ                            FRASCO COM 30CPS##48,38 
7896261003828##COMTAN                                       200MG CX 30 COMP REV##131,91 
7899095202733##CONACORT                                     20MG CREME BG 30##17,54 
7899095202740##CONACORT                                     20MG POM BG 30##17,54 
7898100241279##CONAZOL                                      20MG/G CREME BG 20##9,10 
7894916508490##CONCARDIO                                    1,25MG CX 30 COMP REV##30,31 
7894916508520##CONCARDIO                                    10MG CX 30 COMP REV##48,40 
7894916508506##CONCARDIO                                    2,5MG CX 30 COMP REV##34,93 
7894916508513##CONCARDIO                                    5,0MG CX 30 COMP REV##40,67 
7896714203737##CONCEPNOR                                    0,15+0,030MG CX 21 DR##4,23 
7896714232256##CONCEPNOR                                    0,15+0,030MG CX 525 DR##105,87 
7896714221717##CONCEPNOR                                    0,15+0,030MG CX 63 DR##12,70 
7896212420100##CONCERTA                                     18MG FR 30 COMP REV LIB PROL##235,60 
7896212420117##CONCERTA                                     36MG FR 30 COMP REV LIB PROL##320,17 
7896212420124##CONCERTA                                     54MG FR 30 COMP REV LIB PROL##320,19 
7891721070600##CONCOR                                       1,25MG CX 28 COMP REV##48,86 
7891721070914##CONCOR                                       10MG CX 28 COMP REV##77,97 
7891721040115##CONCOR                                       2,5MG CX 14 COMP REV##28,13 
7891721070655##CONCOR                                       2,5MG CX 28 COMP REV##56,27 
7891721040122##CONCOR                                       5MG CX 14 COMP REV##34,20 
7891721070785##CONCOR                                       5MG CX 28 COMP REV##68,42 
7891721026676##CONCOR HCT                                   10+25MG CX 30 COMP##62,75 
7891721026706##CONCOR HCT                                   5+12,5MG CX 30 COMP##61,92 
7892953206942##CONDROFLEX                                   1,5+1,2G PO OR 15 SACH X4,135##77,28 
7892953000328##CONDROFLEX                                   1,5+1,2G PO OR 30 SACH X4,135##146,87 
7892953000489##CONDROFLEX                                   1,5+1,2G PO OR 7 SACH X 4,135##33,67 
7892953001509##CONDROFLEX                                   500+400MG CX 20 COMP##33,07 
7892953001516##CONDROFLEX                                   500+400MG CX 40 COMP##62,81 
7892953000694##CONDROFLEX                                   500+400MG CX 60 COMP##108,67 
7891058017286##CONFIARE PREVENT                             CREME BG 60##23,81 
7896006200406##CONIDRIN BABY                                9MG/ML FR PLAS OPC X 30ML##5,86 
7896006214755##CONIDRIN SALINA                              9MG SOL NAS FR GTS 30ML##6,51 
7896006215714##CONIDRIN SALINA                              9MG SOL NAS FR GTS 50ML##11,50 
7897322704999##CONMEL                                       500MG CX 25BL X 4 COMP##64,99 
7897322702292##CONMEL                                       500MG CX 25BL X 8 COMP##145,85 
7897322701981##CONMEL                                       SOL FR GTS 20ML##15,76 
7896006230403##CONSTANTE                                    0,25MG CX 20 COMP##3,76 
7896006270751##CONSTANTE                                    0,25MG CX 30 COMP##5,77 
7896006222316##CONSTANTE                                    0,50MG CX 30 COMP##11,51 
7896006230281##CONSTANTE                                    0,5MG CX 20 COMP##7,52 
7896006230496##CONSTANTE                                    1,0MG CX 20 COMP##13,19 
7896006249863##CONSTANTE                                    1MG CX 30 COMP##20,11 
7896472513734##CONTHENC                                     500MG CX 30 COMP##15,48 
7891106906609##CONTOUR TS                                   KIT MONITORAMENTO GLICEMICO HOSP##47,22 
7891106910316##CONTOUR TS                                   PACK PROMOCIONAL KIT CX 100 TIRAS+NECESSARIE##139,13 
5016003181306##CONTOUR TS                                   KIT TIRAS MONITORAMENTO GLICEMICO CX 10 UND.##40,86 
7891106906432##CONTOUR TS                                   SOLUCAO CONTROLE NORMAL##77,82 
5016003188206##CONTOUR TS                                   TIRAS REAGENTE CX 50 UNID.##73,62 
5016003182402##CONTOUR TS                                   TIRAS REAGENTES CX 100 UNID.##130,95 
5016003182501##CONTOUR TS                                   TIRAS REAGENTES CX 25 UNIDADES##40,86 
7894916502900##CONTRACEP                                    SUS INJ FA X 1ML##13,59 
7896112448679##CONTRACTUBEX                                 BG X 50##93,42 
7896112448440##CONTRACTUBEX                                 GEL BG 20##40,88 
7898919602353##COPAXONE                                     20MG/ML SOL INJ 28SER PRE-ENCH X 1ML##4.065,25 
7897595601650##COR MIO                                      200MG CX 20 COMP##16,87 
7897595608208##COR MIO                                      200MG CX 30 COMP##18,76 
7891721026751##CORABION HC                                  1100MG CX 60 CAP##70,24 
7891721026744##CORABION HC                                  550MG CX 60 CAP##50,18 
7891058011765##CORASTORVA                                   10 MG 10 CPR##17,70 
7891058011772##CORASTORVA                                   10 MG 30 CPR##53,07 
7891058016722##CORASTORVA                                   20 MG 30 CPR##53,07 
7891058011833##CORASTORVA                                   40 MG 30 CPR##106,12 
7891058011963##CORASTORVA                                   80 MG 30 CPR##106,12 
7891058011765##CORASTORVA                                   10MG CX 10 COMP REV##19,06 
7891058011772##CORASTORVA                                   10MG CX 30 COMP REV##57,16 
7891058016722##CORASTORVA                                   20MG CX 30 COMP REV##57,16 
7891058011833##CORASTORVA                                   40MG CX 30 COMP REV##114,29 
7891058011963##CORASTORVA                                   80MG CX 30 COMP REV##114,29 
7896181901266##CORDAREX                                     10MG CX 20 COMP##14,93 
7896181901808##CORDAREX                                     10MG CX 30 COMP##22,39 
7896181900528##CORDAREX                                     2,5MG CX 20 COMP##10,99 
7896181901631##CORDAREX                                     2,5MG CX 30 COMP##14,84 
7896181917731##CORDAREX                                     2,5MG CX 5 COMP##3,46 
7896181900795##CORDAREX                                     5MG CX 20 COMP##8,08 
7896181901747##CORDAREX                                     5MG CX 30 COMP##11,13 
7896181917960##CORDAREX                                     5MG CX 7 COMP##2,61 
7896112113928##CORDIL                                       60MG CX 50 COMP##23,44 
7896112113911##CORDIL                                       90MG CX 20 CAP##24,27 
7896676405750##CORDILAT                                     80MG CX 20BL X 10 COMP EMB HOSP##45,34 
7898096577284##CORDIRON                                     10MG CX 30 COMP##10,86 
7891058009861##COREDIOL                                     12,5 MG 15 CPR##12,71 
7891058009878##COREDIOL                                     12,5 MG 30 CPR##23,81 
7891058009892##COREDIOL                                     25 MG 15 CPR##18,41 
7891058009908##COREDIOL                                     25 MG 30 CPR##27,86 
7891058012014##COREDIOL                                     3,125 MG 15 CPR##9,89 
7891058012021##COREDIOL                                     3,125 MG 30 CPR##18,41 
7891058009830##COREDIOL                                     6,25 MG 15 CPR##11,08 
7891058009847##COREDIOL                                     6,25 MG 30 CPR##20,72 
7891058009861##COREDIOL                                     12,5MG CX 15 COMP##13,51 
7891058009878##COREDIOL                                     12,5MG CX 30 COMP##25,32 
7891058009892##COREDIOL                                     25MG CX 15 COMP##19,58 
7891058009908##COREDIOL                                     25MG CX 30 COMP##29,63 
7891058012014##COREDIOL                                     3,125MG CX 15 COMP##10,52 
7891058012021##COREDIOL                                     3,125MG CX 30 COMP##19,58 
7891058009830##COREDIOL                                     6,25MG CX 15 COMP##11,78 
7891058009847##COREDIOL                                     6,25MG CX 30 COMP##22,03 
7896226502144##COREG                                        12,5MG CX 14 COMP##39,84 
7896226502595##COREG                                        25MG FR 14 COMP##44,68 
7896226502120##COREG                                        3,125MG CX 14 COMP##31,85 
7896226502137##COREG                                        6,25MG CX 14 COMP##35,78 
7896015528041##COREGA                                       KIT BG 40G+NECESSAIRE##30,27 
7896015520687##COREGA                                       KIT DISTRIBUIDOR 66##148,66 
7896015528058##COREGA                                       KIT ULTRA COREGA 19G+TAB C/6+ESCOVA AQUAFRESH##18,08 
7896015528065##COREGA                                       KIT ULTRA COREGA 19G+TAB C/6+ESCOVA SENSODYNE##18,08 
7896015518318##COREGA                                       ULTRA CREME+COREGA CREME DENTAL BG 125##30,27 
7896015524975##COREGA                                       ULTRA CREME+TABS C/6 X 40G BRANQ.##30,27 
7896015521530##COREGA                                       ULTRA TABS C/4 X 121,9G SB MENTA##30,27 
7896015523855##COREGA                                       DISPLEY 10 TABS X 6 COMP##29,69 
7896015519094##COREGA                                       CX 20 FITAS ADESIVA##15,55 
7896015525163##COREGA                                       PO CX 6 FR X 22##38,69 
7896015519636##COREGA                                       PO FR 22##7,46 
7896015528706##COREGA                                       PO FR 50##15,33 
7896009400254##COREGA                                       SUPER PO FR 22##11,53 
7896009400261##COREGA                                       SUPER PO FR 50##21,56 
7896015526252##COREGA                                       ULTRA CREME 19##15,09 
7896015525804##COREGA                                       ULTRA CREME 68##37,84 
7896009490651##COREGA                                       ULTRA CREME BG 40G S/ SABOR##30,27 
7896009400148##COREGA                                       ULTRA CREME BG 40G SB MENTA##30,27 
7896015522339##COREGA                                       ULTRA CREME TUBO 19##5,10 
7896009401008##COREGA                                       ULTRA PO FR 1G DOSE UNICA##2,24 
7896009490675##COREGA                                       ULTRA PO FR 22##22,76 
7896009490682##COREGA                                       ULTRA PO FR 50##37,75 
7896015520991##COREGA                                       TABS BRANQUEADOR X 4 COMP##3,87 
7896015516857##COREGA                                       TABS X 20 COMP##7,22 
7896009490231##COREGA                                       TABS X 4 COMP##2,98 
7896015526030##COREGA TABS                                  CX 4COMP##10,90 
7896015526030##COREGA TABS 4X6 SHI                          CX 4COMP##10,90 
7896015528959##COREGA TABS BRANQUEADOR 10X6                 CX 6COMP##34,14 
7896015528959##COREGA TABS BRANQUEADOR DISPLAY              CX 6COMP##34,14 
7897851221585##CORENE 3                                     1100MG CX 60 CAP##64,62 
7897851221578##CORENE 3                                     550MG CX 60 CAP##36,62 
7891142136596##CORISTINA                                    D 1+10+400+30MG CX 4 COMP##4,86 
7891142136626##CORISTINA D                                  1+10+400+30MG 4BL X 4 COM##17,98 
7891142136725##CORISTINA TERMUS                             750MG CX 4 COMP##2,47 
7891142136923##CORISTINA VIT C                              1G CX 10 COMP EFV##11,42 
7891142197498##CORISTINA VIT C                              500MG CX 20 COMP##10,63 
7896241237243##CORONAR                                      10MG/ML INJ CX 50AMP X 1ML##86,50 
7896241247433##CORONAR                                      20MG CX 30 COMP##9,33 
7898208143604##CORTICOIDEX                                  4MG/ML SOL INJ CX 50 AMP X 2,5ML EMB HOSP##333,56 
7896714200699##CORTICORTEN                                  20MG CX 20 COMP##12,97 
7896714202716##CORTICORTEN                                  20MG CX 50 BL X 10 CAP##324,62 
7896714200705##CORTICORTEN                                  5MG CX 20 COMP##7,42 
7896714202709##CORTICORTEN                                  5MG CX 50BL X 10 CAP##184,92 
7898216360949##CORTIDEX                                     0,1% CREM DERM BG 10##7,59 
7898216361038##CORTIDEX                                     0,1% CREME DERM 100BG X 10G HOSP##512,16 
7898109244028##CORTIFAR                                     0,64MG/G CREM DERM BG X 30##20,34 
7898208147954##CORTISON                                     100MG PO LIOF SOL INJ CX 50 AMP EMB HOSP##153,67 
7898208147947##CORTISON                                     500MG PO LIOF SOL INJ CX 50 AMP EMB HOSP##390,51 
7896006239239##CORTISONAL                                   100MG INJ CX 50 FA+DIL##201,23 
7896006240105##CORTISONAL                                   10MG CREME DERM BG 20##12,98 
7896006238737##CORTISONAL                                   500MG INJ CX 50 FA+DIL##461,94 
7896472502110##CORTITOP                                     1MG CREME BG 10##8,38 
7896472504800##CORTITOP                                     CREME CX 50BG X10G EMB HOSP##160,09 
7896472505098##CORTITOP                                     ELIXIR 100ML##8,67 
7896181900030##CORUS                                        25MG CX 14 COMP REV##8,47 
7896181902959##CORUS                                        25MG CX 28 COMP REV##16,92 
7896181920397##CORUS                                        25MG CX 30 COMP REV##18,14 
7896181917748##CORUS                                        50MG CX 14 COMP REV##3,59 
7896181902737##CORUS                                        50MG CX 28 COMP REV##6,67 
7896181920410##CORUS                                        50MG CX 30 COMP REV##6,78 
7896181900078##CORUS H                                      100+25MG CX 14 COMP REV##23,23 
7896181915096##CORUS H                                      100+25MG CX 28 COMP REV##53,25 
7896181900085##CORUS H                                      100+25MG CX 30 COMP REV##57,06 
7896181900108##CORUS H                                      50+12,5MG CX 14 COMP REV##12,60 
7896181902874##CORUS H                                      50+12,5MG CX 28 COMP REV##25,22 
7896181900115##CORUS H                                      50+12,5MG CX 30 COMP REV##27,02 
7896004737645##COSARTAN                                     160MG 3BL X 10 COMP REV##20,76 
7896004737652##COSARTAN                                     320MG 3BL X 10 COMP REV##20,76 
7896004737669##COSARTAN                                     80MG 3BL X 10 COMP REV##20,76 
7896004744391##COSARTAN ALP                                 160+10MG 3BL X 10 COMP REV##58,69 
7896004750460##COSARTAN ALP                                 160+5MG 1BL X 10 COMP REV##23,75 
7896004744384##COSARTAN ALP                                 160+5MG 3BL X 10 COMP REV##58,69 
7896004750439##COSARTAN ALP                                 160+5MG 6BL X 10 COMP REV##93,28 
7896004744414##COSARTAN ALP                                 320+10MG 3BL X 10 COMP REV##58,69 
7896004750446##COSARTAN ALP                                 320+5MG 1BL X 10 COMP REV##23,75 
7896004744407##COSARTAN ALP                                 320+5MG 3BL X 10 COMP REV##58,69 
7896004750477##COSARTAN ALP                                 320+5MG 6BL X 10 COMP REV##93,28 
7896004744377##COSARTAN ALP                                 80+5MG 3BL X 10 COMP REV##58,69 
7896004737799##COSARTAN HCT                                 160/12,5MG 3BL X 10 COMP REV##19,17 
7896004737805##COSARTAN HCT                                 160/25 MG 3BL X 10 COMP REV##19,17 
7896004742830##COSARTAN HCT                                 320+12,5MG 3BL X 10 COMP REV##19,17 
7896004737812##COSARTAN HCT                                 320+25MG 3BL X 10 COMP REV##19,17 
7896004737782##COSARTAN HCT                                 80/12,5MG 3BL X 10 COMP REV##19,17 
7896472506972##COSELEN                                      10MG/G LOCAO DERM FR 30ML##15,47 
7896472506996##COSELEN                                      280MG/ML SOL TOP FR 10ML##44,18 
7898906376595##COSMEGEN                                     0,5MG PO LIOF INJ FA X 3ML##20,91 
7897337705806##COSOPT                                       2%+0,5% FR 5ML##77,14 
7897337706292##COSOPT                                       20+5MG SOL OFT FR X 10ML##154,26 
7896016805783##COUMADIN                                     1MG CX 30 COMP##5,48 
7896016805806##COUMADIN                                     2,5MG CX 30 COMP##13,67 
7896016805820##COUMADIN                                     5MG CX 30 COMP##27,41 
7898029551060##COVERSYL                                     4MG CX 15 COMP+SACHE+DESSECANTE##40,53 
7898029551046##COVERSYL                                     4MG CX 30 COMP+SACHE+DESSECANTE##79,20 
7898029551138##COVERSYL                                     8MG CX 15 COMP+SACHE+DESSECANTE##52,16 
7898029551145##COVERSYL                                     8MG CX 30 COMP+SACHE+DESSECANTE##118,79 
7898029551237##COVERSYL PLUS                                4+1,25MG CX 15 COMP+SACHE+DESSECANTE##39,29 
7898029551244##COVERSYL PLUS                                4+1,25MG CX 30 COMP+SACHE+DESSECANTE##78,61 
7897337706407##COZAAR                                       CX 1 BL X 15 COMP##19,55 
7897337707336##COZAAR                                       100MG CX 30 COMP##39,08 
7897337708463##COZAAR                                       50MG CX 15 COMP##18,93 
7897337706384##COZAAR                                       50MG CX 30 COMP##26,50 
7896083400942##CRANBERRY CR                                 CX 30 SACHES 5##46,17 
7896006214229##CRAVOSAN                                     5% GEL BG 20##14,79 
7896009400162##CREME DENTAL SENSODYNE EXTRA FRESH           50##6,47 
7896009400162##CREME DENTAL SENSODYNE FRESH MINT            50##5,10 
7896009419270##CREME DENTAL SENSODYNE PROTECAO TOTAL        50##6,19 
7896009419294##CREME DENTAL SENSODYNE PROTECAO TOTAL        90##8,35 
7896070600249##CREME FENERGAN                               20MG/G CREME DERM BG 30##10,53 
7893353040099##CREMEDERME                                   CREME BG 20##22,92 
7893353040105##CREMEDERME                                   POM BG 20##23,37 
7896255766777##CREON                                        150MG CX 30 CAP##38,45 
7896255766791##CREON                                        300MG CX 30 CAP##77,03 
7896206402365##CRESTOR                                      10MG CX 10 COMP REV##41,03 
7896206402372##CRESTOR                                      10MG CX 30 COMP REV##114,65 
7896206402389##CRESTOR                                      20MG CX 10 COMP REV##66,92 
7896206402396##CRESTOR                                      20MG CX 30 COMP REV##200,85 
7896206402983##CRESTOR                                      40MG CX 30 COMP REV##218,50 
7896206403638##CRESTOR                                      5MG CX 10 COMP REV##16,44 
7896206403645##CRESTOR                                      5MG CX 30 COMP REV##49,31 
7896206403652##CRESTOR                                      5MG CX 60 COMP REV##98,64 
7891317136468##CREVAGIN                                     30+20MG CREME VAG BG X 40G +7APLIC##21,12 
7898106035650##CRINONE                                      80MG GEL VAG CX 15 ENV+1APLIC 1,125##366,15 
7898106035643##CRINONE                                      80MG GEL VAG CX 7 ENV+1APLIC 1,125##201,84 
7896676413670##CRISPRED                                     5MG CX 100 COMP EMB FRAC##40,05 
7896676421774##CRISPRED                                     20MG CX 20 BLISTER X 10 COMP##126,51 
7896676421767##CRISPRED                                     5MG  CX 20 BLISTER X 10 COMP##85,20 
7898208142515##CRISTACILINA                                 1.000.000UI PO SOL INJ CX 50 AMP EMB HOSP##208,07 
7898208142560##CRISTACILINA                                 10.000.000UI PO SOL INJ CX 25 AMP HOSP##360,58 
7898208142546##CRISTACILINA                                 5.000.000UI PO SOL INJ CX 50 AMP EMB HOSP##500,63 
7896006290117##CRISTALIN                                    0,025+0,03% SOL OFT FR 15ML##6,27 
7896714270210##CROMOCATO                                    40MG SOL NAS FR 13ML##26,98 
7896714220581##CROMOGLICATO DISSODICO                       40MG SOL NAS FR SPR 13ML+APLIC##19,90 
7896714228969##CROMOGLICATO DISSODICO                       40MG SOL OFT FR 5ML##6,01 
7897316801390##CROMOLERG                                    2% SOL OCUL FR 5ML##7,29 
7897316801413##CROMOLERG                                    4% SOL FR 5ML##9,23 
7896112424444##CRONOBE                                      5000MCG INJ CX 2AMP X 2,5ML##19,99 
7897337705417##CRONOMET                                     50+200MG CX 20 COMP##41,70 
7896331703023##CTL                                          10MG/G CREM DERM BG 20##7,81 
7896331703030##CTL                                          10MG/ML SOL TOP FR SPRAY 30 ML##19,44 
7896261017733##CUBICIN                                      500MG PO CX 5 FR AMP##1.215,99 
7896261014510##CUBICIN                                      500MG PO X 1FR AMP##243,20 
7894916133005##CUORE                                        75MG CX 14 COMP REV##14,91 
7894916133043##CUORE                                        75MG CX 28 COMP REV##29,83 
7895197220019##CUPRIMINE                                    250MG FR 100 CAP##254,22 
7897299902114##CURASEPT                                     21+1,33MG SOL TOP FR 30ML##7,51 
7897299901278##CURASEPT                                     21+1,33MG SOL TOP FR 50ML##12,17 
7896094901162##CURATIV LIQUIDO                              10MG SOL FR 30ML##8,65 
7896672201790##CUROSURF                                     80MG CX 1 AMP X 1,5ML##978,72 
7896672202124##CUROSURF                                     80MG CX 1 AMP X 3ML##1.324,34 
7897406111361##CUTENOX                                      20MG CX 10 SER X 0,2ML##186,07 
7897406117813##CUTENOX                                      20MG SOL INJ CX 10 SER X 0,2ML+SIST SE##181,18 
7897406111378##CUTENOX                                      40MG CX 10 SER X 0,4ML##361,52 
7897406117806##CUTENOX                                      40MG SOL INJ CX 10 SER X 0,4ML+SIST SE##352,01 
7897406111385##CUTENOX                                      60MG CX 2 SER X 0,6ML##110,85 
7897406117820##CUTENOX                                      60MG SOL INJ CX 2 SER X 0,6ML+SIST SE##107,94 
7897406111477##CUTENOX                                      80MG CX 2 SER X 0,8ML##147,61 
7897406117844##CUTENOX                                      80MG SOL INJ CX 2 SER X 0,8ML+SIST SE##143,72 
7896830500505##CUTISANOL                                    GEL TB 100##28,29 
7896830500147##CUTISANOL                                    PO TB 150##21,41 
7896830500468##CYCLOFEMINA                                  1AMP X 0,5ML##19,41 
7898158691552##CYFENOL                                      200MG SOL OR FR GTS 15ML##8,01 
7898158691538##CYFENOL                                      750MG CX 20 COMP##12,57 
7898158691545##CYFENOL                                      750MG CX 200 COMP##101,99 
7896006225010##CYLOCORT                                     3+1MG POM OFT BG 3,5##16,87 
7896006290100##CYLOCORT                                     3+1MG/ML SOL OFT FR GTS X 5ML##17,67 
7896382705281##CYMBALTA                                     30MG CX 14 CAP##64,06 
7896382705298##CYMBALTA                                     30MG CX 28 CAP##128,13 
7896382705274##CYMBALTA                                     30MG CX 7 CAP##32,03 
7896382705311##CYMBALTA                                     60MG CX 14 CAP##128,15 
7896382705328##CYMBALTA                                     60MG CX 28 CAP##256,28 
7896382705304##CYMBALTA                                     60MG CX 7 CAP##64,06 
7894916509343##CYMBI                                        30MG CX 30 CAP##43,60 
7894916509794##CYMBI                                        30MG CX 7 CAP##10,18 
7894916509350##CYMBI                                        60MG CX 30 CAP##82,03 
7896226501260##CYMEVENE                                     500MG CX 25 AMP X 10ML##3.605,47 
7896004801216##CYSTEX                                       FR 24 DR##12,33 
7895197130318##D.T.I. DACARBACINA                           100 MG PO LIOF INJ CX CT 1 FA AMB (REST HOSP)##55,99 
7895197130325##D.T.I. DACARBACINA                           200 MG PO LIOF INJ CX CT FA VD AMB REST HOSP##104,07 
7898902274376##DABAZ                                        1MG SOL INJ FA X 2ML##40,02 
7891317007270##DACARB                                       200MG PO LIOF INJ CX 1FA##120,39 
7891317462673##DACARB                                       200MG PO SOL INJ X 10FA HOSP##1.204,03 
7898149938659##DACARBAZINA                                  200 MG PO LIOF SOL INJ CT 10 FA VD AMB##782,56 
7898149938666##DACARBAZINA                                  200MG PO LIOF SOL INJ CX 50FA##3.912,80 
7898149938642##DACARBAZINA                                  200MG PO LIOF SOL INJ CX FA##78,25 
7896212424054##DACOGEN                                      50MG PO LIOF FA HOSP##4.400,92 
7896185932013##DACTIL OB                                    100+50+50MG CX 30 DR##12,20 
7898029551848##DAFLON                                       1000 CX 30 COMP##105,87 
7898029551800##DAFLON                                       500MG CX 15 COMP REV##27,98 
7898029551770##DAFLON                                       500MG CX 30 COMP REV##55,09 
7898029551787##DAFLON                                       500MG CX 60 COMP REV##105,87 
7898149939861##DAFLUBYN                                     50 MG PO LIOF SOL INJ IV CT 20 FA VD TRANS##13.892,92 
7898149939854##DAFLUBYN                                     50 MG PO LIOF SOL INJ IV CT 5 FA VD TRANS##3.473,23 
7898149939847##DAFLUBYN                                     50 MG PO LIOF SOL INJ IV CT FA VD TRANS##694,65 
7894916203517##DAFORIN                                      10MG CX 20 CAP##17,97 
7894916203548##DAFORIN                                      20MG CX 20 CAP##25,75 
7894916502344##DAFORIN                                      20MG CX 20 COMP REV##25,75 
7894916203524##DAFORIN                                      20MG CX 30 COMP REV##36,79 
7894916509497##DAFORIN                                      20MG CX 60 COMP REV##58,87 
7894916201353##DAFORIN                                      SOL FR GTS 20ML##29,43 
7891317454302##DAIVA                                        150+10MG/ML SOL INJ XAMP 1ML##9,11 
5702191007916##DAIVOBET                                     50MCG+0,5MG/G POM DERM BG 30##76,45 
5702191008753##DAIVOBET                                     50MCG/G+0,5MG/G GEL CT FR PLAS X 30##67,16 
5702191008777##DAIVOBET                                     50MCG/G+0,5MG/G GEL CT FR PLAS X 60##134,33 
5702191007930##DAIVOBET                                     50MCG/G+0,5MG/G POM DERM BG X 100##254,86 
5702191007923##DAIVOBET                                     50MCG/G+0,5MG/G POM DERM CT BG AL X 60##152,90 
5702191007947##DAIVONEX                                     50MCG POM DERM BG 30##61,72 
7898216360840##DAKNAX                                       20MG FR 30ML##9,33 
7896212400004##DAKTARIN                                     20MG/G GEL BG 40##20,70 
7896212478675##DAKTARIN                                     20MG/G LOCAO FR 30ML##13,38 
7896212479825##DAKTARIN GEL ORAL                            20MG/ML  CX 40##20,70 
7896714250021##DAKTAZOL                                     20MG LOCAO FR 30ML##8,06 
7896714223964##DAKTAZOL                                     20MG/G CREME DERM BG X 28##12,06 
7891268101416##DALACIN C                                    300MG CX 16 CAP##76,77 
7891268101430##DALACIN C                                    300MG INJ CX 1AMP X 2ML##9,58 
7891268101478##DALACIN T                                    10MG SOL TOP FR 30ML+APLIC##43,51 
7898168005646##DALMADORM                                    30MG CX 30 COMP REV##13,85 
7896255700504##DALSY                                        200MG CX 12 COMP REV##8,10 
7896255711074##DALSY                                        200MG SOL ORAL FR GTS 15ML##9,20 
7896255700931##DALSY                                        20MG SUS ORAL FR 100ML+SER DOS##12,89 
7896255702966##DALSY                                        400MG CX 10 COMP REV##11,94 
7896255763066##DALSY                                        600MG CX 10 COMP REV##14,24 
7894916509831##DALYNE                                       3+0,03MG CX 3BL X 21 COMP REV##64,07 
7894916508988##DALYNE                                       3+0,3MG CX 21 COMP REV##26,70 
