7896206401757##SELOZOK                                      50MG CX 20 COMP##22,17 
7899547504767##SULFAMETOXAZOL+TRIMETOPRIMA                  800+160MG CX  400 COMP EMB HOSP##162,74 
7899547504743##SULFAMETOXAZOL+TRIMETOPRIMA                  800+160MG CX 10 COMP##9,64 
7896004703732##SULFAMETOXAZOL+TRIMETOPRIMA                  SUS FR 100ML##7,98 
7896112113706##SULFAMETOXAZOL+TRIMETOPRIMA                  40+8MG/ML SOL FR 100ML##8,02 
7896112127512##SULFAMETOXAZOL+TRIMETOPRIMA                  40+8MG/ML SUS OR FR 100ML+CM##8,02 
7898148307869##SULFAMETOXAZOL+TRIMETOPRIMA                  400+80MG CX 120 COMP EMB FRAC##50,33 
7896112145776##SULFAMETOXAZOL+TRIMETOPRIMA                  400+80MG CX 20 COMP##8,16 
7897917003070##SULFAMETOXAZOL+TRIMETOPRIMA                  400+80MG CX 20 COMP##9,72 
7896523209463##SULFAMETOXAZOL+TRIMETOPRIMA                  400+80MG CX 20 COMP##9,94 
7898148301065##SULFAMETOXAZOL+TRIMETOPRIMA                  400+80MG CX 20 COMP##9,22 
0789814301089##SULFAMETOXAZOL+TRIMETOPRIMA                  400+80MG CX 400 COMP HOSP##68,10 
7896112132875##SULFAMETOXAZOL+TRIMETOPRIMA                  800+160MG CX 10 COMP##10,20 
7897917003032##SULFAMETOXAZOL+TRIMETOPRIMA                  800+160MG CX 10 COMP##9,54 
7898148301096##SULFAMETOXAZOL+TRIMETOPRIMA                  800+160MG CX 10 COMP##8,59 
7899547507065##SULFAMETOXAZOL+TRIMETOPRIMA                  800+160MG CX 120 COMP (EMB FRAC)##116,50 
7898148301119##SULFAMETOXAZOL+TRIMETOPRIMA                  800+160MG CX 400 COMP HOSP##144,80 
7898049792511##SULFAMETOXAZOL+TRIMETOPRIMA                  40+8MG/ML SUS OR FR 100ML##8,22 
7897595612311##SULFAMETOXAZOL+TRIMETOPRIMA                  400+80MG CX 20 COMP##10,01 
7898049792672##SULFAMETOXAZOL+TRIMETOPRIMA                  400+80MG CX 20 COMP##10,37 
7897595602428##SULFAMETOXAZOL+TRIMETOPRIMA                  800+160MG CX 10 COMP##10,01 
7896112144946##SULFATO DE AMICACINA                         125MG/ML SOL INJ CX 1AMP X 2ML##6,45 
7898208144557##SULFATO DE AMICACINA                         125MG/ML SOL INJ CX 50 AMP X 2ML HOSP##459,70 
7898208144564##SULFATO DE AMICACINA                         250MG/ML SOL INJ CX 50 AMP X 2ML HOSP##647,61 
7898208144540##SULFATO DE AMICACINA                         50MG/ML SOL INJ CX 50 AMP X 2ML HOSP##279,59 
7896714203478##SULFATO DE GENTAMICINA                       80MG/2ML INJ CX 1 AMP X 2ML##2,98 
7895296250016##SULFATO DE GLICOSAMINA                       1,5G PO ORAL 30 SACHES X 3,95##82,74 
7898148292806##SULFATO DE NEOMICINA                         3,5MG/G POM DERM BG 20##7,62 
7896422504454##SULFATO DE NEOMICINA+BACITRACINA             POM BG 15##5,64 
7896422504478##SULFATO DE NEOMICINA+BACITRACINA             POM BG 50##11,84 
7898148291533##SULFATO DE NEOMICINA+BACITRACINA ZINCICA     5MG+250UI/G POM DERM BG 15##6,49 
7896714217116##SULFATO DE NEOMICINA+BACITRACINA ZINCICA     5MG+250UI/G POM DERM BG 15##6,27 
7898148291540##SULFATO DE NEOMICINA+BACITRACINA ZINCICA     5MG+250UI/G POM DERM BG 50##13,35 
7898148291588##SULFATO DE NEOMICINA+BACITRACINA ZINCICA     5MG/G+250UI/G POM DER CX 50 BG X 50G HOSP##434,21 
7898148291496##SULFATO DE NEOMICINA+BACITRACINA ZINCICA     5MG/G+250UI/G POM DERM CX 200 BG X 10G HOSP##530,67 
7898148291571##SULFATO DE NEOMICINA+BACITRACINA ZINCICA     5MG/G+250UI/G POM DERM CX 200 BG X 15G HOSP##844,30 
7896004715902##SULFATO DE NEOMICINA+BACITRACINA ZINCICA     POM BG 15##5,55 
7896523209142##SULFATO DE NEOMINICA+BACITRACINA ZINCICA     5MG+250UI/G POM DERM BG 15##6,27 
7891317421335##SULFATO DE POLIMIXINA B                      500.000 UI PO LIOF SOL INJ  5 FA##351,94 
7898148307401##SULFATO DE SALBUTAMOL                        0,48MG/ML XPE CX 50 FR X 120ML+50 CM HOSP##107,46 
7899547502565##SULFATO DE SALBUTAMOL                        0,48MG/ML XPE FR X 120ML+CM##3,62 
7896676411393##SULFATO DE SALBUTAMOL                        0,4MG/ML XPE FR 120ML##3,64 
7896006241263##SULFATO DE SALBUTAMOL                        2MG SOL ORAL FR 100ML##3,01 
7896714261089##SULFATO DE SALBUTAMOL                        2MG/5ML XPE FR 120ML##3,28 
7896004715919##SULFATO DE SALBUTAMOL                        FR 120ML##3,63 
7896112127482##SULFATO DE SALBUTAMOL                        0,4MG/ML SOL OR FR 120ML##3,28 
7896112145875##SULFATO DE SALBUTAMOL                        0,4MG/ML SOL ORAL FR  120ML##3,28 
7898917593882##SULFATO DE SALBUTAMOL                        0,4MG/ML XPE CX 48 FR X 100ML+48CM HOSP##138,60 
7898917593899##SULFATO DE SALBUTAMOL                        0,4MG/ML XPE CX 48 FR X 120ML+48CM HOSP##153,74 
0789814295203##SULFATO DE SALBUTAMOL                        0,4MG/ML XPE CX 50 FR X 100ML+50CM HOSP##71,91 
0789814295296##SULFATO DE SALBUTAMOL                        0,4MG/ML XPE CX 50 FR X 120ML+50CM HOSP##96,18 
7898917592236##SULFATO DE SALBUTAMOL                        0,4MG/ML XPE CX 96 FR X 120ML+96CM HOSP##307,49 
7898917593844##SULFATO DE SALBUTAMOL                        0,4MG/ML XPE FR 100ML+CM##2,88 
7898917593851##SULFATO DE SALBUTAMOL                        0,4MG/ML XPE FR 120ML+CM##3,20 
7898166040908##SULFATO DE SALBUTAMOL                        0,4MG/ML XPE FR X 100ML+CM##2,98 
7898917592229##SULFATO DE SALBUTAMOL                        0,4MG/ML XPRE 96 FR X 100ML_96CM##277,20 
7899095202580##SULFATO DE SALBUTAMOL                        2,4MG/5ML XPE FR 120ML##4,12 
7898049792382##SULFATO DE SALBUTAMOL                        2MG/5ML XPE 50 FR X 100ML EMB HOSP##162,03 
7898049792634##SULFATO DE SALBUTAMOL                        2MG/5ML XPE FR X 100ML##3,49 
7897732602489##SULFATO DE SALBUTAMOL                        0,4MG/ML XPE FR 100ML+CM##3,17 
7896472504909##SULFATO DE SALBUTAMOL                        FR 100ML##3,33 
7896004720265##SULFATO DE SALBUTAMOL+GUAIFENESINA           SOL ORAL FR 120ML##6,75 
7898148298815##SULFATO DE TERBUTALINA                       0,3MG/ML XPE FR 100ML+CM##6,97 
7896004724232##SULFATO DE TERBUTALINA                       0,3ML XPE FR 100ML##7,01 
7896422506465##SULFATO DE TERBUTALINA                       0,3MG XPE FR 100ML+CM##6,92 
7896006226475##SULFATO DE TERBUTALINA                       0,5MG/ML SOL INJ 50 AMP##125,85 
7896006226574##SULFATO DE TERBUTALINA                       0,5MG/ML SOL INJ 6 AMP X 1ML##14,00 
7895296196017##SULFATO DE TERBUTALINA+GUAIFENESINA          0,3+13,3MG FR 100ML##8,48 
7898902274369##SULFATO DE VINCRISTINA                       1MG SOL INJ FA X 2ML##40,02 
7896004721569##SULFATO GENTAMICINA+FOSFATO DISSODICO BETAMETFR 10ML##4,48 
7896004721576##SULFATO GENTAMICINA+FOSFATO DISSODICO BETAMETSOL OFT FR 10ML##4,48 
7897917000116##SULFERBEL                                    25MG SOL FR GTS 30ML##6,52 
7897917002622##SULFERBEL                                    40MG CX 1000 COMP REV##144,86 
7897917002608##SULFERBEL                                    40MG CX 50 COMP REV##8,13 
7897917000093##SULFERBEL                                    50MG FR 50 DR##8,52 
7897917000109##SULFERBEL                                    50MG XPE FR 100ML##6,85 
7893454100142##SULFERROL                                    FR 50 COMP REV##10,28 
7896004725550##SULGLIC                                      1,5G PO ORAL 30 SACHES##96,41 
7897595902085##SULPAN                                       1+25MG CX 20 CAP##18,10 
7896094200340##SUMAX                                        100MG CX 2 COMP REV##34,53 
7896094200937##SUMAX                                        10MG SOL NAS FR SPRAY 0,2ML##35,24 
7896094201064##SUMAX                                        25MG CX 4 COMP REV##17,49 
7896094200432##SUMAX                                        50MG CX 2 COMP REV##17,49 
7896094200357##SUMAX                                        6MG/0,5ML SOL INJ CX 1 SER X 0,5ML##35,83 
7896094208278##SUMAXPRO                                     500+50MG CX 2 COMP REV##19,45 
7896094208285##SUMAXPRO                                     500+85MG CX 2 COMP REV##31,70 
7897473205611##SUNDERM                                      FPS 30 GEL CREME BG 60##43,48 
7897473205628##SUNDERM                                      FPS 60 GEL CREME BG 60##49,69 
7897473206496##SUNDERM BASE FPS 35 + ESCURO                 50G BISNAGA PLASTICA COM VALVULA DOSADORA##48,70 
7897473206519##SUNDERM BASE FPS 60 + MEDIO                  50G BISNAGA PLASTICA COM VALVULA DOSADORA##48,70 
7897595902115##SUPERAN                                      25MG/ML SOL INJ CX 6 AMP X 2ML##30,10 
7891317006587##SUPERHIST                                    COM CT 25 BL AL PLAS AMB X 8##78,14 
7898183351247##SUPLEN                                       CALCIO D 600MG FR 90 COMP##65,62 
7898495603256##SUPLIMATE                                    CX C/3 BL C/30 CAPS GELATINOSAS MOLES##33,77 
7898495603256##SUPLIMATER                                   CX 90 CAP GEL##31,75 
7891268117004##SUPOSITORIO DE GLICERINA                     CX 24 SUP ADU##16,74 
7891268117011##SUPOSITORIO DE GLICERINA                     CX 24 SUP INF##16,05 
7896512918796##SUPOSITORIO DE GLICERINA                     CX 12 SUP RET##8,16 
7896512901392##SUPOSITORIO DE GLICERINA                     CX 12 SUP RET ADU##9,70 
7896512901408##SUPOSITORIO DE GLICERINA                     CX 12 SUP RET INF##8,93 
7892953104712##SUPRAHYAL                                    10MG/ML SOL INJ SER PREENCH X 2,5ML##256,13 
7891058803032##SUPREFACT DEPOT                              3,3MG MICROBAST IMPL SER 2##1.286,43 
7896112414247##SUPRELLE                                     1,0+0,5MG CX 84 COMP##52,48 
7896241265406##SUPRELLE                                     1,0+0,5MG CX 28 COMP REV##25,13 
7896241265543##SUPREMA                                      1+2MG CX 28 COMP REV##21,41 
7896004706771##SUPRICAL D                                   FR 75 COMP##53,30 
7893736003017##SUPRIUM                                      FR 60 DR##36,94 
5420040856408##SUREFUSER                                    100ML SFS1002DP 2,1 ML/H##672,00 
5420040856552##SUREFUSER                                    100ML SMA123-10P 0 A 3,0 ML/H##840,00 
5420040856491##SUREFUSER                                    250ML SFS2-25P 2,0 ML/H##757,00 
5420040856521##SUREFUSER                                    250ML SFS5-25P 5,0 ML/H##757,00 
5420040856576##SUREFUSER                                    250ML SMA2345-25P 2 A 5,0 ML/H##947,00 
5420040856323##SUREFUSER                                    50ML SFS0502DP 1,0 ML/H##687,00 
7891158044717##SURVANTA                                     25MCG/ML FA 4ML EMB HOSP##919,85 
7891158008610##SURVANTA                                     25MCG/ML FA X 8ML EMB HOSP##1.839,78 
7898040323141##SUSTRATE                                     10MG CX 50 COMP##16,71 
7898146823149##SUTRIPTAN                                    100MG CX 2 COMP##33,83 
7898146823132##SUTRIPTAN                                    50MG CX 2 COMP##12,85 
7894916504874##SUVVIA                                       100MG CX 1BL X 4 COMP REV##75,10 
7894916504867##SUVVIA                                       50MG CX 1BL X 1 COMP REV##10,38 
7894916507462##SUVVIA                                       50MG CX 1BL X 2 COMP REV##20,80 
7894916507479##SUVVIA                                       50MG CX 1BL X 4 COMP REV##35,12 
7894916507486##SUVVIA                                       50MG CX 2BL X 4 COMP REV##69,60 
7896281130061##SYGEN                                        100MG SOL INJ 1AMP X 5ML##162,02 
7896281130078##SYGEN                                        100MG SOL INJ FA X 5ML##163,41 
7896281130030##SYGEN                                        20MG SOL INJ 5AMP X 2ML##160,78 
7897595900357##SYLADOR                                      100MG SOL INJ CX 6 AMP X 2ML##47,56 
7898577810237##SYLETYV                                      5MCG/ML SOL INJ 1 AMP X 1ML##35,50 
7898577810282##SYLETYV                                      5MCG/ML SOL INJ 1 AMP X 2ML##71,00 
7898577810251##SYLETYV                                      5MCG/ML SOL INJ 10 AMP X 1ML##355,00 
7898577810305##SYLETYV                                      5MCG/ML SOL INJ 10 AMP X 2ML##710,00 
7898577810275##SYLETYV                                      5MCG/ML SOL INJ 100AMP X 1ML EMB HOSP##3.549,98 
7898577810268##SYLETYV                                      5MCG/ML SOL INJ 20 AMP X 1ML EMB HOSP##710,41 
7898577810312##SYLETYV                                      5MCG/ML SOL INJ 20 AMP X 2ML EMB HOSP##1.419,99 
7898577810244##SYLETYV                                      5MCG/ML SOL INJ 5 AMP X 1ML##177,50 
7898577810299##SYLETYV                                      5MCG/ML SOL INJ 5 AMP X 2ML##355,00 
7898577810329##SYLETYV                                      5MCG/ML SOL INJ CX 100 AMP X 2ML EMB HOSP##7.099,97 
7896206402433##SYMBICORT                                    12+400MCG PO INAL TB 60DOS##92,97 
7896206402204##SYMBICORT                                    6+100MCG PO INAL X 6TB##70,70 
7896206402211##SYMBICORT                                    6+200MCG PO INAL X 6TB##83,57 
7891158021206##SYNAGIS                                      50MG INJ FA+DIL 1ML##2.325,04 
7891158038679##SYNAGIS                                      100MCG PO LIOF 1FA##4.375,51 
7896255764889##SYNAGIS                                      100MG INJ FA+DIL 1ML##4.594,28 
7892953001349##SYNAREL                                      2MG/ML SOL NAS FR 8ML+VALV##508,94 
7896255716970##SYNTHROID                                    100MCG CX 30 COMP##22,71 
7896255700283##SYNTHROID                                    112MCG CX 30 COMP##23,75 
7896255700054##SYNTHROID                                    125MCG CX 30 COMP##24,91 
7896255762205##SYNTHROID                                    137MCG CX 30 COMP##25,91 
7896255716987##SYNTHROID                                    150MCG CX 30 COMP##26,85 
7896255700245##SYNTHROID                                    175MCG CX 30 COMP##29,51 
7896255700252##SYNTHROID                                    200MCG CX 30 COMP##32,51 
7896255716949##SYNTHROID                                    25MCG CX 30 COMP##17,26 
7896255716956##SYNTHROID                                    50MCG CX 30 COMP##19,59 
7896255716963##SYNTHROID                                    75MCG CX 30 COMP##21,94 
7896255700276##SYNTHROID                                    88MCG CX 30 COMP##22,32 
7896261014701##SYNTOCINON                                   40UI 5ML SOL NASAL SPRAY##23,19 
7896261002906##SYNTOCINON                                   5UI INJ CX 50 AMP X 1ML##88,04 
7898328480306##SYNVISC                                      SERINGA COM 2ML##364,70 
7898328480313##SYNVISC ONE                                  SERINGA COM 6ML##1.094,11 
7896548198247##SYSTANE UL                                   FR 10ML##25,30 
7896548198957##SYSTANE UL                                   FR 15ML##35,31 
7896212417315##SYSTEN                                       1,6MG CX 8 SACH X 1 ADES TRANSD##52,38 
7896212426812##SYSTEN                                       3,2+11,2MG CX 8 SACH X 1 ADES TRANSD##72,72 
7896212426805##SYSTEN                                       3,2MG 4 ENV+11,2MG 4 ENV X 1 ADES TRANSD##66,62 
7896212417339##SYSTEN                                       3,2MG CX 8 SACH X 1 ADES TRANSD##59,99 
7896212417353##SYSTEN                                       6,4MG CX 8 SACH X 1 ADES TRANSD##87,76 
7896641806520##TACHOSIL                                     5,5MG+2,0UI/CM2 ESP+SACH (9,5CM+4,8CM)##806,29 
7891317129859##TADA                                         20 MG COM REV CT BL AL PLAS INC X 2##43,34 
7891317129781##TADA                                         5MG CX 30 COMP REV##162,54 
7896382707582##TADALAFILA                                   20MG CX 1 COMP##21,67 
7896382707582##TADALAFILA                                   20MG CX 1 COMP REV##21,67 
7896181926214##TADALAFILA                                   20MG CX 1 COMP REV##19,76 
7896382707599##TADALAFILA                                   20MG CX 2 COMP##43,34 
7891317127794##TADALAFILA                                   20MG CX 2 COMP##43,34 
7896382707599##TADALAFILA                                   20MG CX 2 COMP REV##43,34 
7896181926221##TADALAFILA                                   20MG CX 2 COMP REV##39,52 
7896382707605##TADALAFILA                                   20MG CX 4 COMP##86,68 
7896382707605##TADALAFILA                                   20MG CX 4 COMP REV##86,68 
7896181926238##TADALAFILA                                   20MG CX 4 COMP REV##79,04 
7896382707544##TADALAFILA                                   5MG CX 28 COMP##151,70 
7896382707544##TADALAFILA                                   5MG CX 28 COMP REV##151,70 
7891317127725##TADALAFILA                                   5MG CX 30 COMP##162,54 
7896422501668##TADALAFILA                                   20MG CX 1 COMP REV##20,64 
7896422501675##TADALAFILA                                   20MG CX 20 COMP REV##41,28 
7896422501682##TADALAFILA                                   20MG CX 4 COMP REV##82,55 
7896422501651##TADALAFILA                                   5MG CX 30 COMP REV##154,80 
7896015511333##TAGAMET                                      200MG CX 10 COMP##11,43 
7896015511357##TAGAMET                                      200MG CX 40 COMP##44,26 
7896015515607##TAGAMET                                      400MG CX 16 COMP##34,85 
7896226102351##TAKIL                                        CREME BG 35##42,12 
7896658003042##TALERC                                       10MG CX 10 COMP REV##30,88 
7896658003073##TALERC                                       20MG CX 10 COMP REV##54,67 
7896226102405##TAMARIL                                      CX 20 CAP##23,49 
7896094906594##TAMARINE                                     12MG CX 20 CAP##31,97 
7896094906600##TAMARINE                                     12MG DISPLAY 25BL X 4 CAP##167,27 
7896179850040##TAMARINE                                     CX 20 CAP##28,64 
7896179850125##TAMARINE                                     DISPLAY 25BL X 4 CAP##149,84 
7896179850019##TAMARINE                                     GEL LAX POTE 150##34,99 
7896179850026##TAMARINE                                     GEL LAX POTE 250##49,37 
7891058016272##TAMCORE                                      160MG 30 COMP##29,75 
7891058016302##TAMCORE                                      320MG 30 COMP##29,75 
7891058016241##TAMCORE                                      80 MG 30 CPR##29,75 
7891058016272##TAMCORE                                      160MG CX 30 COMP REV##32,04 
7891058016302##TAMCORE                                      320MG CX 30 COMP REV##32,04 
7891058016241##TAMCORE                                      80MG CX 30 COMP REV##32,04 
7896226506159##TAMIFLU                                      30MG CX 10 CAP##66,08 
7896226506166##TAMIFLU                                      45MG CX 10 CAP##99,11 
7896226506142##TAMIFLU                                      75MG CX 10 CAP##165,19 
7891317003739##TAMIRAM                                      500MG CX 10 COMP##71,91 
7891317019204##TAMIRAM                                      500MG CX 3 COMP##21,61 
7891317003715##TAMIRAM                                      500MG CX 7 COMP##50,35 
7891317008888##TAMISA                                       0,075+0,020MG CX CAL 21 DR##15,82 
7891317444952##TAMISA                                       0,075+0,020MG CX CAL 63 DR##37,63 
7891317008703##TAMISA                                       0,075+0,030MG CX CAL 21 DR##15,82 
7891317445126##TAMISA                                       0,075+0,030MG CX CAL 63 DR##37,63 
7891317443931##TAMISA                                       0,75+0,30 MG CX 28 DR##20,54 
7891317443955##TAMISA                                       0,75+0,30MG CX 84 DR##50,17 
7892953000748##TAMSULON                                     0,4MG CX 20 CAP##102,92 
7892953000755##TAMSULON                                     0,4MG CX 30 CAP##135,56 
7898152464206##TANACETO EC                                  500MG CX 50 CAP##15,30 
7896255700924##TANAKAN                                      120MG CX 20 COMP REV##80,14 
7896255701099##TANAKAN                                      80MG CX 20 COMP REV##55,73 
7896255764933##TANAKAN                                      120MG CX 30 COMP REV##90,18 
7896255764926##TANAKAN                                      80MG CX 30 COMP REV##62,69 
7898168001242##TANDENE                                      FR 15 COMP##11,69 
7898168001259##TANDENE                                      FR 30 COMP##24,56 
7893454209913##TANDERALGIN                                  125+50+300+30MG CX 12 COMP##11,28 
7893454209920##TANDERALGIN                                  125+50+300+30MG CX 30 COMP##23,78 
7896006234517##TANDRIFLAM                                   300+125+50+30MG CX 30 COMP##24,71 
7896006234524##TANDRIFLAN                                   300+125+50+30MG CX 15 COMP##12,34 
7896006234548##TANDRIFLAN                                   300+125+50+30MG CX 100 COMP##69,37 
7896658023927##TANDRILAX                                    30+125+50+300MG CX 4 COMP##3,90 
7896658001666##TANDRILAX                                    300+125+30MG CX 30 COMP##18,04 
7896658004704##TANDRILAX                                    300+125+50MG CX 15 COMP##9,03 
7897917001151##TANDROTAMOL                                  300+125+30+50MG CX 30 COMP##23,44 
7896676407730##TANOHALO                                     FR 100ML##83,95 
7896676407747##TANOHALO                                     FR 250ML##226,52 
7898146826768##TANSULOSINA                                  0,4MG CX 30 CAP##104,49 
7896112424123##TANTIN                                       0,060+0,015MG CX 28 COMP REV##12,01 
7896112423294##TANTIN                                       60+15MCG CX 3BL X 28 COMP REV##36,04 
7891045011860##TANTRIX                                      50MG CX 1 COMP REV##14,62 
7891045011877##TANTRIX                                      50MG CX 2 COMP REV##29,25 
7891045011884##TANTRIX                                      50MG CX 4 COMP REV##58,48 
7891045011891##TANTRIX                                      50MG X 8 COMP REV##116,97 
7898040323561##TANYX                                        APARELHO X 1 UNID##47,91 
7896241231630##TAPAZOL                                      10MG CX 50 COMP##16,47 
7896241231616##TAPAZOL                                      5MG CX 100 COMP##16,62 
7896094206014##TARFIC                                       0,3MG POM BG 10##44,85 
7896094206021##TARFIC                                       0,3MG POM BG 30##121,10 
7896094206038##TARFIC                                       1,0MG POM BG 10##47,76 
7896094206045##TARFIC                                       1,0MG POM BG 30##126,82 
7896094207875##TARFIC                                       1MG CX 100 CAP EM HOSP##801,96 
7896094207882##TARFIC                                       5MG CX 50 CAP EMB HOSP##1.806,18 
7896251801076##TARFLEX                                      SHAMPOO 40MG/ML FR 120ML (+7% IPI)##23,98 
7896251803803##TARFLEX                                      SHAMPOO 40MG/ML FR 200ML##41,97 
7896185989611##TARGIFOR                                     1500MG CX 20 COMP EFV##28,22 
7896185989819##TARGIFOR C                                   1+1G CX 16 COMP EFV##28,78 
7896185984029##TARGIFOR C                                   500+500MG CX 16 COMP EFV INF##20,36 
7891058004668##TARGIFOR C                                   500+500MG CX 30 COMP REV##32,38 
7891058004675##TARGIFOR C                                   500+500MG CX 60 COMP REV##58,27 
7891058016791##TARGIFOR C                                   500+500MG CX 90 COMP REV##77,05 
7891058077464##TARGOCID                                     133,33MG PO LIOF INJ CX 1FA X 3ML##481,33 
7891058077419##TARGOCID                                     66,66MG PO LIOF INJ CX 1FA X 3ML##240,65 
7898940448579##TARGUS                                       40+0,3MG CX 2 SACH X 5 ADES+1 BAND##37,74 
7896714229843##TARTARATO DE BRIMONIDINA                     2MG SOL OFT FR 5ML##32,38 
7896422524698##TARTARATO DE BRIMONIDINA                     2MG/ML SOL OFT FR GTS 5ML##35,95 
7896548137048##TARTARATO DE BRIMONIDINA                     0,2% SOL OFT FR GTS 5ML##32,69 
7899095233836##TARTARATO DE BRIMONIDINA                     1,5MG SOL OFT FR 5ML##29,86 
7899095230255##TARTARATO DE BRIMONIDINA                     2,0MG SOL OFT FR 5ML##29,86 
7896181913542##TARTARATO DE BRIMONIDINA                     2MG SOL OFT FR 5ML REV##31,78 
7896004721217##TARTARATO DE METOPROLOL                      100MG CX 2BL X 10 COMP REV##10,68 
7896004721224##TARTARATO DE METOPROLOL                      100MG CX 3BL X 10 COMP REV##15,39 
7896472511051##TARTARATO DE METOPROLOL                      100MG CX 30 COMP##14,05 
7896181906612##TARTARATO DE METOPROLOL                      100MG CX 30 COMP REV##14,53 
7897595603449##TARTARATO DE ZOLPIDEM                        10MG CX 10 COMP REV##14,13 
7897595603456##TARTARATO DE ZOLPIDEM                        10MG CX 20 COMP REV##29,26 
7898910350758##TARTARATO DE ZOLPIDEM                        10MG CX 20 COMP REV##27,64 
7895296297011##TARTARATO METOPROLOL                         100MG CX 2BL X 10 COMP REV##10,04 
7898168004601##TASMAR                                       100MG CX 30 COMP##135,95 
7899095205475##TASULIL                                      0,4MG CX 30 CAP##100,82 
7894916503587##TAVAFLOX                                     500MG CX 10 COMP REV##52,78 
7894916503594##TAVAFLOX                                     500MG CX 7 COMP REV##39,40 
7896004722092##TAVAGRAN                                     500MG CX 10 COMP##64,33 
7896004722108##TAVAGRAN                                     500MG CX 3 COMP##19,23 
7896004722115##TAVAGRAN                                     500MG CX 7 COMP##45,19 
7898149932114##TAXILAN                                      6 MG/ML SOL INJ CT FA VD INC  X 5 ML##508,84 
7898149932107##TAXILAN                                      6MG/ML SOL INJ FA X 16,7ML HOSP##1.711,24 
7898149932473##TAXILAN                                      6MG/ML SOL INJ FA X 50ML HOSP##4.870,70 
7896014668205##TAXOFEN                                      10MG BL X 250 COMP (EMB HOSP)##688,11 
7896014668106##TAXOFEN                                      10MG BL X 30 COMP##82,50 
7896014668427##TAXOFEN                                      10MG CX 25BL X 10 COMP REV (EMB HOSP)##431,11 
7896014668410##TAXOFEN                                      10MG CX 30 COMP REV##85,75 
7896014668304##TAXOFEN                                      20MG BL X 30 COMP##173,33 
7896014668441##TAXOFEN                                      20MG CX 25BL X 10 COMP REV (EMB HOSP)##1.444,38 
7896014668434##TAXOFEN                                      20MG CX 30 COMP REV##171,62 
7896016802362##TAXOL                                        100MG SOL INJ CX 1FA##2.298,86 
7896016804618##TAXOL                                        300MG SOL INJ CX 1FA##6.896,73 
7896016801792##TAXOL                                        30MG SOL INJ CX 1FA##689,62 
7891058012960##TAXOTERE                                     20MG/ML SOL INJ CX FA X 1ML##1.038,22 
7891058012977##TAXOTERE                                     20MG/ML SOL INJ CX FA X 4ML##3.743,76 
7891045008907##TAZOCIN                                      2G+250MG PO LIOF INJ 1FA X 2,25##79,56 
7891045008914##TAZOCIN                                      4G+500MG PO LIOF INJ 1FA X 4,5##127,42 
7897917001533##TEBILOBA                                     120MG CX 30 COMP REV##52,72 
7897917001526##TEBILOBA                                     80MG CX 20 COMP REV##35,07 
7896641807404##TEBONIN                                      120MG CX 30 COMP##137,20 
7896641800450##TEBONIN                                      40MG CX 30 COMP##54,44 
7896641807381##TEBONIN                                      80MG CX 30 COMP##95,47 
7896641802669##TEBONIN                                      120MG CX 20 COMP##94,21 
7896641800771##TEBONIN                                      80MG CX 20 COMP##65,56 
7896317901702##TECNID                                       1000MG CX 2 COMP##20,26 
7896317901719##TECNID                                       30MG/ML PO SUS OR FR X 15ML+DOS##16,55 
7896317901726##TECNID                                       30MG/ML PO SUS OR FR X 30ML+DOS##22,08 
7892953201923##TECNOCARB                                    150MG PO LIOF 1FA X 25ML##252,59 
7892953201916##TECNOCARB                                    450MG PO LIOF INJ 1FA X 50ML##744,12 
7892953201732##TECNOCRIS                                    1MG/ML SOL INJ 1FA X 1ML EMB HOSP##30,80 
7892953101865##TECNOMET                                     2,5MG CX 20 COMP##17,40 
7892953102015##TECNOMICINA                                  15U PO LIOF INJ 1FA+DIL X 10ML##161,04 
7892953202234##TECNOPLATIN                                  0,5MG/ML SOL INJ 1FA X 100ML EMB HOSP##110,44 
7892953202227##TECNOPLATIN                                  0,5MG/ML SOL INJ 1FA X 20ML EMB HOSP##24,85 
7892953100516##TECNOTAX                                     10MG CX 30 COMP##55,68 
7892953100530##TECNOTAX                                     20MG CX 30 COMP##116,61 
7892953203415##TECNOTECAN                                   20MG/ML SOL INJ 1FA X 2ML EMB HOSP##660,30 
7892953203422##TECNOTECAN                                   20MG/ML SOL INJ 1FA X 5ML EMB HOSP##1.650,70 
7892953200827##TECNOVORIN                                   50MG PO LIOF INJ 1FA X 5ML##86,79 
7896641807053##TECTA                                        40MG CX 28 COMP REV##150,80 
7896641808432##TECTA                                        40MG CX 30 COMP REV##161,66 
7896641808456##TECTA                                        40MG CX 60 COMP REV##225,49 
7898095341039##TEFIN                                        10MG CREME DERM BG 20##16,91 
7896006219095##TEFLAN                                       20MG CX 10 COMP##21,83 
7896006254188##TEFLAN                                       20MG CX 5 COMP##10,92 
7896006219149##TEFLAN                                       20MG PO INJ CX 50 FA+DIL##364,25 
7896006219156##TEFLAN                                       40MG PO INJ CX 5 FA+5DIL##80,74 
7896006210535##TEFLAN                                       40MG PO LIOF SOL INJ CX 50FA##539,76 
7896094207455##TEGAN                                        0,25MG/ML SOL OR FR 100ML+APLIC##70,86 
7896676403671##TEGRATARD                                    200MG CX 20 COMP##9,33 
7896676403480##TEGRETARD                                    200MG CX 20BL X 10 COMP EMB HOSP##81,25 
7896676403725##TEGRETARD                                    400MG CX 20 COMP##19,05 
